cld,dtr,frs,pet,vap,wet,elevation,lumpy
58.4,8.1,25.04,1.4,3,4.76,151,0
58.2,8,25.25,1.5,2.7,4.93,154,0
58.6,8.1,25.99,1.5,2.3,5.48,178,0
57.4,8.4,25.15,1.4,3.1,4.64,151,0
57.5,7.7,24.71,1.5,3.1,4.53,151,0
57,6.9,24.26,1.4,3.2,4.43,145,0
56.6,7.1,24.71,1.4,3.2,5.39,145,0
57.5,7.2,24.93,1.3,3.3,5.5,144,0
58.3,7.4,25.04,1.2,3.4,5.76,145,0
56.5,7.4,25.04,1.2,3.4,5.98,148,0
56.5,7,24.71,1.2,3.5,5.97,147,0
57.4,6.8,24.49,1.2,3.6,6.15,145,0
56.6,6.5,24.26,1.2,3.7,6.13,147,0
57.8,6.3,24.03,1.2,4,7.06,145,0
58.2,5.8,23.09,1.2,4.1,6.98,147,0
43.2,15.8,31,1,0.1,2.55,235,0
43.5,15.9,31,1.2,0.1,1.36,231,0
43.3,16.1,31,1.2,0.1,2.81,181,0
44.4,16.9,31,1.3,0,3.99,233,0
43,17.9,31,1.2,0,2.08,227,0
44,17.9,31,1.4,0,2.05,113,0
42.5,18.7,31,1.3,0,2.19,186,0
45.1,19.3,31,1.5,0,1.2,224,0
47.1,17.4,30.41,1.6,0.5,1.24,237,0
50,15.6,30.34,1.5,0,1.21,233,0
51.4,15.1,31,1.4,0,2.49,229,0
60.7,10.7,26.87,1.4,1.7,3.8,173,0
68.7,7.5,21.27,1.1,4.3,8.09,76,0
76,6.1,14.45,0.9,6.5,8.75,168,0
76.4,6,14.72,0.8,6.5,10.15,167,0
77.1,5.1,13.65,0.8,6.5,11.31,166,0
79.1,4.6,12.6,0.9,6.2,11.57,164,0
79.4,4.4,13.65,0.8,5.9,11.25,160,0
78.5,5,17.13,0.8,5.3,11.1,167,0
75.4,5.4,17.92,0.9,4.9,9.03,162,0
75.1,5.6,18.19,1,4.6,7.32,160,0
73.4,5.7,20.77,1,3.7,8.08,186,0
72.5,5.7,21.02,1.1,3.2,6.29,145,0
71,5.5,23.21,1.2,2.3,7.08,174,0
71.5,5.7,23.45,1.3,2,6.8,176,0
68.9,6.7,23.33,1.3,2.6,5.72,94,0
67.7,7.4,24.49,1.3,2.4,5.31,131,0
67,7.3,25.15,1.3,2.1,6,156,0
66.6,7.3,23.68,1.2,3.2,5.91,159,0
65.8,7,22.97,1.1,3.8,6.59,150,0
65.4,6.8,23.33,1.2,3.4,5.66,157,0
62.7,7.4,24.26,1.3,3.2,6.26,150,0
61.8,7.8,23.91,1.3,3.6,6.13,151,0
61.4,7.9,24.15,1.4,3.4,6.36,149,0
62.1,8.4,24.37,1.4,3.3,6.72,150,0
60.9,8.2,25.04,1.5,2.8,6.83,176,0
60.3,7.7,26.09,1.6,2,6.97,157,0
61,7.8,25.88,1.5,2.5,5.9,183,0
60,7.3,25.04,1.5,2.9,5.63,169,0
57.1,6.9,24.03,1.4,3.3,6.01,144,0
57.8,6.8,24.03,1.4,3.4,6.78,147,0
61.9,7.1,24.6,1.3,3.5,7.58,147,0
57.4,7.2,24.6,1.3,3.5,7.18,147,0
58.7,6.9,24.37,1.3,3.5,7.89,148,0
58.7,6.4,24.26,1.3,3.4,7.86,159,0
60.2,5.5,22.49,1.3,3.6,7.2,145,0
60.5,6,23.33,1.2,3.8,8.01,147,0
59,6,23.09,1.2,4,7.98,147,0
42.7,15.3,31,1.2,0.1,2.6,208,0
43.7,15.5,31,1.3,0.1,1.34,201,0
43.1,15.7,31,1.3,0.1,2.76,237,0
41.8,16,30.91,1.5,0.1,2.29,173,0
41.7,16.6,31,1.4,0.1,1.03,227,0
42.2,17,30.99,1.5,0,1.03,227,0
44.1,17.7,31,1.4,0,2.27,206,0
45.2,17.6,31,1.4,0,2.39,207,0
47.4,15.8,30.62,1.5,0,3.55,205,0
50.3,13.9,30.41,1.5,0,2.38,235,0
53,12.4,30.25,1.4,0,3.56,90,0
61.9,8,23.21,1.1,3.6,7.35,108,0
73.1,5.7,12.07,0.9,6.7,9.75,168,0
77.5,5.4,13.12,0.9,6.7,10,169,0
77.3,5.1,13.39,0.8,6.6,12.55,166,0
79.1,4.4,11.55,0.8,7,12.63,165,0
80,3.9,10.53,0.8,7,12.89,171,0
81.7,4.1,11.81,0.8,6.4,12.13,169,0
80.4,4.5,14.19,0.9,5.9,11.51,161,0
78.4,4.7,13.92,0.9,5.8,11.27,170,0
77.9,5,14.72,1,5.4,9.71,173,0
76.3,5.3,17.13,1,4.4,8.59,179,0
75.1,5.2,19.5,1.1,3.2,8.79,183,0
74,5,21.27,1.2,2.6,8.13,193,0
72.3,5.2,22.49,1.3,2.3,7.99,126,0
71.5,5.9,23.8,1.3,2.1,9.13,159,0
70.4,6.5,24.26,1.3,2.2,6.92,180,0
73.1,6.5,22.49,1.2,3.1,4.83,140,0
69.3,6.7,22.25,1.1,3.8,6.42,152,0
67.2,6.9,22.25,1.1,4,5.43,149,0
65.9,6.8,22.49,1.2,3.8,7.46,147,0
65.9,6.7,22.97,1.2,3.9,7.57,147,0
64.8,7.5,23.45,1.2,4,7.76,148,0
63.6,8,23.91,1.3,3.8,7.96,146,0
64.6,8.2,24.15,1.3,3.7,6.68,146,0
67.5,8,24.37,1.4,3.5,6.97,147,0
62.8,7.6,25.47,1.5,2.6,7.04,175,0
62.6,7.2,25.68,1.6,2.3,7.29,145,0
63.2,6.6,23.56,1.4,3.5,6.7,146,0
61.5,6.5,23.56,1.4,3.6,6.64,143,0
59.9,6.8,24.26,1.4,3.4,8.14,147,0
60.6,6.7,24.71,1.3,3.2,8.8,157,0
61.1,6.7,24.82,1.3,3.2,9.82,159,0
62.1,6.5,24.82,1.3,3.3,9.22,144,0
62.8,5.8,23.68,1.2,3.6,9.01,155,0
62.5,5.5,22.49,1.2,3.9,9.54,145,0
61.9,5.5,22.01,1.2,4,8.98,145,0
63.1,5.6,21.52,1.2,4.2,8.87,147,0
42.9,15.1,31,1.3,0.2,4.01,233,0
42.5,14.3,30.98,1.3,0.2,4.11,228,0
42,14.6,30.8,1.4,0.2,3.43,223,0
40.3,15.3,30.82,1.5,0.2,2.07,204,0
41.1,15.6,31,1.4,0.1,1.04,204,0
40.8,16.5,31,1.3,0,1.11,186,0
44.8,16.6,31,1.3,0,1.46,139,0
44.7,16.5,31,1.5,0,1.44,163,0
46.8,14.9,30.91,1.5,0,2.93,200,0
50.5,9.1,26.96,1.4,1.9,4.71,177,0
54.5,7.8,24.37,1.2,3,7.04,176,0
65.8,4.9,11.29,1,6.5,8.35,178,0
72.2,4.5,9.52,0.9,7.1,10.56,168,0
76.8,4.5,11.55,0.9,6.9,12.92,160,0
76.7,4.3,11.29,0.9,6.8,13.21,168,0
78.7,3.9,10.02,0.9,7.2,13.29,162,0
79.1,3.6,9.03,0.9,7.2,13.5,159,0
80.9,3.8,10.27,0.9,6.8,12.75,162,0
80.2,4.1,12.86,0.9,6.2,13.76,191,0
80.4,4.3,12.33,0.9,6.1,11.99,181,0
78.7,4.5,12.86,1,5.8,11.53,157,0
77.7,4.9,21.02,1.1,3.7,11.83,199,0
76.7,4.9,23.33,1.2,2.4,10.07,195,0
74.6,5.1,22.49,1.2,2.6,9.23,150,0
73.6,5.3,22.73,1.3,2.4,10.62,200,0
73,5.6,25.88,1.4,0.9,10.57,211,0
72,5.8,25.68,1.3,1.2,10.03,129,0
71.9,5.8,23.21,1.1,3,8.7,128,0
73,6.1,21.27,1.1,3.9,5.6,144,0
71.9,6.3,21.52,1.1,4.2,6.95,147,0
70.6,6.2,21.77,1.1,4.1,8.27,148,0
68.3,6.3,22.01,1.2,4.1,7.57,146,0
67.1,6.9,22.73,1.2,4.2,7.79,146,0
67.3,7.1,23.56,1.2,4,7.98,149,0
66.4,7.5,23.8,1.3,3.8,8.07,145,0
69.6,7.4,23.45,1.3,3.8,7.71,148,0
67.3,7.4,24.26,1.4,3.3,8.26,179,0
69,6.6,23.33,1.4,3.6,8.14,145,0
65.5,6.1,22.49,1.4,3.7,8.44,149,0
64.8,6.3,23.91,1.5,3.2,8.75,147,0
64.4,6.1,24.93,1.5,2.6,9.96,148,0
65.1,5.9,25.25,1.5,2.5,10.71,169,0
63.4,6.2,25.47,1.4,2.5,11.19,167,0
64.4,6.3,25.68,1.4,2.5,11.19,121,0
64.7,5.8,23.91,1.3,3.4,10.9,142,0
64.6,5.3,21.77,1.2,4.1,11.12,145,0
62.6,5.4,20.01,1.2,4.5,9.61,145,0
41.1,14.1,30.84,1.4,0.2,4.98,221,0
41.8,13.6,29.61,1.5,0.7,3.86,165,0
41.4,14.1,29.24,1.5,1.1,4.15,223,0
40.3,14.9,30.84,1.5,0.2,4.16,187,0
41.8,15.9,31,1.3,0.1,1.18,233,0
41.3,15.8,31,1.4,0.1,1.21,168,0
42.5,16.5,30.76,1.7,0,1.43,192,0
43.7,14.7,29.24,1.7,0.9,2.96,233,0
45.8,15.2,31,1.5,0,2.86,226,0
48.8,8.1,24.15,1.3,3.1,4.7,204,0
53.9,6.5,21.02,1.2,4.1,7.29,156,0
62.9,4.8,14.72,1,5.9,8.88,154,0
69.9,3.9,6.27,1,7.9,10.47,163,0
73.5,3.9,8.31,0.9,7.5,13.12,173,0
74.4,4,8.31,0.9,7.4,14.26,177,0
78.6,3.6,7.38,0.9,7.5,13.82,168,0
79.7,3.3,7.38,0.9,7.3,14.22,171,0
82.2,3.7,8.08,0.9,7.2,13.15,159,0
82.8,3.6,9.28,0.9,6.9,13.71,179,0
81.1,3.9,13.12,0.9,6,12.91,145,0
80.2,3.9,18.19,1,4.6,11.79,204,0
79.1,4.4,20.27,1.1,3.9,12.05,173,0
77.9,4.7,22.73,1.1,2.9,10.74,186,0
77.3,4.9,20.52,1.2,3.4,11.47,184,0
76.8,5.2,23.33,1.2,2.5,11.5,174,0
75.4,5.2,23.56,1.3,2.2,11.27,140,0
74.7,5.6,23.45,1.2,2.7,10.59,178,0
74.3,5.8,20.27,1.1,3.9,10.37,171,0
73.2,5.7,21.02,1,4.4,9.24,146,0
72.2,5.6,19.75,1.1,4.5,9.19,147,0
71.2,5.4,19.5,1.2,4.4,9.45,147,0
71.7,5.4,20.27,1.1,4.4,8.32,148,0
70.3,6.1,22.01,1.2,4.1,8.32,150,0
69.4,6.9,23.33,1.3,3.8,9.06,166,0
69.6,7.4,23.8,1.4,3.5,9.94,156,0
68.2,6.8,23.56,1.4,3.4,9.27,159,0
68.7,5.9,22.01,1.4,3.9,9.31,148,0
68.7,6.1,22.01,1.4,3.8,9.19,153,0
69.3,6.8,22.73,1.5,3.6,9.32,141,0
67.5,6.9,24.03,1.5,3.1,9.82,159,0
67.5,6.4,23.8,1.5,3.2,10.83,185,0
64.7,6.2,23.91,1.4,3.4,11.12,154,0
64.3,6.1,24.6,1.4,2.9,12.14,156,0
68.5,6.2,24.03,1.3,3.3,11.68,178,0
67.9,5.3,23.33,1.3,3.4,11.7,206,0
67.9,5.3,22.01,1.2,3.9,11.65,143,0
64.9,6,22.97,1.3,3.9,11.48,177,0
64.3,5.5,22.01,1.3,4.1,10.87,159,0
65.1,5.1,18.45,1.2,4.9,9.85,169,0
40.1,12.2,30.25,1.5,0.1,6.45,235,0
39.7,12.5,30.7,1.4,0.2,4.5,187,0
40.9,12.7,30.38,1.5,0.2,5.69,176,0
38.6,13.8,29.05,1.6,1.1,5.08,235,0
40,16.1,30.99,1.5,0.1,2.57,225,0
39.9,15.7,31,1.2,0.1,2.6,232,0
41.3,17.8,30.88,1.7,0.1,3.12,140,0
43.8,16.4,29.66,1.9,0.5,1.26,241,0
45.4,15.5,31,1.4,0,4.14,164,0
44.4,10.2,25.88,1.4,2.4,4.61,123,0
49.6,7.5,23.33,1.3,3.6,7.41,196,0
57.2,5.7,20.52,1.1,4.6,9.46,142,0
65.2,4.1,9.28,1,7.2,12.29,173,0
68.9,3.7,6.49,1,7.9,12.83,160,0
73.4,3.4,6.49,1,7.8,14.39,169,0
76.4,3.3,6.49,0.9,7.7,15.48,164,0
79.7,2.6,5.85,0.9,7.6,14.29,164,0
82.3,2.9,6.49,0.9,7.4,13.56,157,0
83,3.1,9.52,0.9,6.8,13.59,186,0
82.3,3.4,15.26,1,5.3,13.72,164,0
81.5,3.8,14.99,1,5.4,12.83,199,0
81.7,4.3,18.19,1.1,4.4,11.69,181,0
80.5,4.5,22.25,1.2,3,11.46,162,0
80,4.6,20.52,1.2,3.3,11.14,165,0
79,4.8,21.52,1.2,3,11.19,169,0
78.3,5,21.77,1.2,2.8,11.55,168,0
77,5.2,23.09,1.2,2.7,11.71,159,0
76.1,5.2,20.52,1.1,4.1,11.23,150,0
74.7,5.3,20.01,1.1,4.5,10.13,155,0
73.6,4.7,18.98,1.1,4.6,9.95,146,0
73.7,4.4,17.92,1.1,4.6,8.77,149,0
72.7,4.4,18.45,1.2,4.4,8.86,146,0
71.7,5.7,22.97,1.3,3.6,9.36,151,0
70.4,6.4,23.33,1.4,3.4,10.73,183,0
69.7,6.9,23.56,1.4,3.4,10.57,156,0
70.6,6.1,22.97,1.4,3.5,10.26,172,0
69.2,5.5,20.77,1.4,4,9.6,146,0
71.3,5.8,19.75,1.4,4.3,9.57,144,0
71.7,6.5,19.75,1.4,4.3,9.98,150,0
69.2,7.9,22.73,1.5,3.9,10.39,173,0
69.9,6.8,22.49,1.4,3.8,11.39,149,0
66.9,6.2,23.33,1.4,3.5,12.19,144,0
66.6,6,23.56,1.4,3.2,13.11,195,0
67.1,5.6,20.27,1.3,4.3,12.04,142,0
68.6,5.5,21.02,1.3,4,12.02,133,0
66.9,5.6,21.27,1.3,4.1,12.09,145,0
67.1,5.4,20.52,1.2,4.4,11.91,156,0
66.9,5.3,21.27,1.2,4.3,11.81,157,0
68.5,4.7,15.26,1.2,5.4,10.66,140,0
36.8,11.8,30.86,1.4,0.1,5.13,210,0
38.8,11.3,30.38,1.4,0.2,6.11,172,0
37.8,11.4,30.25,1.5,0.2,5.33,230,0
36.8,11.9,27.23,1.6,1.7,5.78,201,0
36.9,15.5,30.91,1.6,0.1,4.44,132,0
37.4,16,31,1.2,0.1,5.96,226,0
42,18.1,31,1.6,0,1.32,238,0
41.7,17.7,29.98,1.9,0.3,2.89,179,0
43.5,16.4,30.34,1.8,0,2.98,151,0
42.5,14.5,30.03,1.7,0,2.77,158,0
46.1,9.5,23.8,1.5,3.5,6.81,177,0
51.7,8.1,25.36,1.2,3.5,9.22,203,0
57.7,4.6,19.24,1,5.5,11.63,158,0
66.1,3.2,8.79,1,7.3,13.27,147,0
72.4,2.8,5.03,1,7.9,15.24,175,0
74.9,2.5,6.06,1,7.6,16.21,172,0
79.6,2.3,7.15,0.9,7.3,15.49,159,0
81.5,2.3,10.53,0.9,6.4,15.99,175,0
83.1,2.8,13.92,0.9,5.8,15.24,177,0
83.7,3.6,17.92,1,4.9,15.13,185,0
84.1,3.6,14.45,1,5.6,13.28,171,0
82.9,3.7,18.45,1.1,4.3,12.74,190,0
83.1,4.2,22.25,1.1,3.5,11.95,182,0
83.3,4.6,21.27,1.1,3.4,11.6,170,0
81.8,4.8,20.77,1.1,3.6,12.12,167,0
79.9,5,20.52,1.2,3.6,12.37,128,0
79.2,5,22.01,1.1,3.5,12.4,152,0
78.4,4.8,21.02,1.1,4,12.05,154,0
77.3,4.3,19.5,1.1,4.2,12.03,148,0
75.7,4.1,18.19,1.1,4.6,11.01,148,0
76.7,4,17.13,1.1,4.7,9.5,148,0
74.4,4.2,18.71,1.2,4.2,10.95,163,0
73.3,5.1,21.77,1.3,3.5,10.61,167,0
75.3,5.6,22.97,1.4,3.2,11.94,163,0
71.9,6,23.45,1.5,2.9,11.47,191,0
73,5.6,21.77,1.4,3.5,10.54,121,0
76.4,4.8,18.71,1.3,4.3,9.91,141,0
72.3,5,17.66,1.3,4.6,10.02,145,0
74.1,5.7,18.71,1.3,4.6,10.36,145,0
73.1,6,18.45,1.4,4.5,10.68,174,0
72.8,6,20.27,1.5,3.9,11.39,199,0
69.4,5.7,20.01,1.4,4.2,11.98,125,0
69.4,5.2,18.71,1.4,4.2,12.15,192,0
69.7,5.3,21.02,1.4,3.7,12.35,175,0
69.1,5.9,19.75,1.4,4.2,12.04,171,0
68.3,5.5,20.77,1.4,3.9,12.11,187,0
68,5.1,20.01,1.3,4.4,12.59,182,0
69.1,4.5,17.66,1.1,5.2,12.01,141,0
34.4,11.5,30.17,1.5,0.1,5.71,173,0
34.5,11.2,30.3,1.5,0.1,6.77,101,0
35.6,10.6,29.61,1.5,0.1,7.15,199,0
34.4,11.6,29.18,1.6,0.4,9.89,163,0
34.9,14.3,30.3,1.7,0.1,7.79,135,0
36,16.1,31,1.4,0.1,4.59,220,0
38.6,17.3,30.49,1.8,0,2.81,228,0
38.7,16.1,26.96,2,1.9,2.8,177,0
39.9,14.3,24.93,1.9,2.5,4.16,217,0
41.2,12.1,21.77,1.8,3.4,5.3,224,0
42.3,10,22.73,1.6,3.4,7.69,160,0
49.9,7.8,21.27,1.3,5,8.6,217,0
54.3,7,24.82,1.1,4,11.64,116,0
64.1,3.1,12.33,1,6.3,13.99,186,0
69.8,2.4,8.08,1,7,15.7,181,0
74.3,2,11.04,0.9,6.4,16.97,183,0
79.5,2.4,12.33,0.9,6.4,17.6,197,0
81.6,2.5,12.86,0.9,6.2,17.33,175,0
85,2.7,14.45,0.9,5.7,17.44,172,0
84.6,3.2,16.86,0.9,5.4,16.08,159,0
86,3.5,18.19,1,5,14.88,171,0
88.2,3.6,18.71,1,4.5,13.9,146,0
87.4,4.1,21.52,1,4,13.35,196,0
86,4.4,21.77,1.1,3.4,12.42,175,0
83,4.9,22.01,1.1,3.6,12.97,168,0
82.3,5,21.02,1.1,3.7,13.54,156,0
82.5,4.6,22.73,1.2,3.2,13.66,143,0
81.4,4.5,22.25,1.2,3.3,12.52,194,0
80.8,4,21.27,1.2,3.6,12.01,164,0
78.8,3.7,19.75,1.1,4,11.64,145,0
76.8,3.3,16.86,1.2,4.4,12.2,152,0
76.2,4.8,18.45,1.2,4.4,11.54,151,0
75.8,4.9,20.77,1.3,3.7,11.44,151,0
79.1,4.8,22.25,1.4,3,12.58,138,0
76.1,4.9,18.98,1.3,4.1,11.38,152,0
78.8,4.5,17.39,1.3,4.4,11.3,149,0
77.1,4.1,16.06,1.3,4.6,10.58,148,0
77.1,4.3,16.59,1.3,4.5,10.32,150,0
76.2,4.8,16.86,1.3,4.7,10.37,150,0
74.9,5.3,16.86,1.3,4.8,10.79,153,0
74.3,5.7,18.19,1.4,4.5,11.06,150,0
74.5,5.9,19.24,1.4,4.2,11.03,176,0
70,5.7,22.49,1.6,2.9,11.75,192,0
71.4,5.5,19.5,1.5,3.7,12.11,146,0
70.4,5.8,17.39,1.4,4.4,11.67,196,0
70,5.5,18.71,1.4,4.3,12.01,172,0
69.7,4.7,16.33,1.3,4.8,12.65,151,0
32,11.6,12.33,1.6,7.2,4.94,140,0
29.8,11.1,20.01,1.6,4.9,6.4,219,0
29.8,10.5,27.05,1.6,1.6,7.04,114,0
32.3,11.4,25.78,1.6,2.4,9.74,180,0
33,13.7,30.12,1.7,0.1,8.15,218,0
33.6,15.2,30.49,1.6,0,5.49,196,0
36.7,15.8,29.55,1.8,0.5,2.64,218,0
37,15.8,26.29,1.9,2.2,2.66,228,0
38.4,15.2,25.88,2,2.2,2.62,215,0
33.7,12.6,22.01,1.9,3.2,3.75,209,0
45.6,12.1,26.29,1.7,2.1,7.61,217,0
51,9.7,24.6,1.5,3.2,8.92,114,0
53.2,7.1,24.49,1.3,3.4,10.5,164,0
60.7,4.8,20.52,1.1,4.5,13.2,200,0
66.3,3.4,17.66,1.1,4.9,16.45,187,0
71.9,2.5,18.45,1,4.8,16.85,197,0
77.6,2.4,17.66,1,5,17.15,133,0
81,2.8,17.39,0.9,5.2,18.18,187,0
83.2,3.2,15.79,1,5.5,18.12,172,0
85,3.2,17.66,0.9,5.2,16.42,186,0
85.6,3.3,20.52,0.9,4.7,15.4,194,0
85,3.8,21.27,1,4.4,14.92,164,0
86.3,4.3,24.03,1,3.4,14.74,150,0
86,4.6,20.52,1.1,4.2,13.67,156,0
84.4,4.4,19.5,1.1,4.1,14.2,156,0
85.1,4.5,21.52,1.1,3.5,14.02,195,0
83.9,4.3,22.97,1.2,3,14.28,169,0
83.4,4.2,22.49,1.2,3.1,13.75,154,0
82.6,4.3,21.27,1.2,3.6,12.6,152,0
80.2,3.8,18.98,1.1,4.2,12.16,153,0
77.4,3.7,18.45,1.1,4.5,12.69,153,0
78.7,4.4,17.39,1.2,4.7,12.29,149,0
78.2,4.6,18.45,1.3,4.3,12.59,150,0
79.9,4.5,18.45,1.3,4,13.13,166,0
79.9,4.6,16.59,1.3,4.5,12.06,156,0
80.4,4.1,14.99,1.3,4.7,11.31,155,0
79.3,3.9,15.79,1.3,4.6,10.8,165,0
80.4,3.9,15.79,1.2,4.8,10.58,153,0
77.9,4.3,16.06,1.3,4.7,10.35,158,0
76.3,5.1,18.71,1.4,4,11.08,185,0
75.2,5.5,21.27,1.5,3.4,10.97,142,0
73.4,5.9,18.71,1.4,4.2,10.92,158,0
73.3,6,16.86,1.5,4.5,10.57,143,0
73.1,5.2,21.52,1.6,3,10.92,129,0
68.4,5.1,18.45,1.5,3.8,10.59,143,0
71.7,4.9,12.6,1.4,5.3,10.99,188,0
30.8,12.3,2.75,1.7,10.8,4.62,191,0
27.9,11.5,22.49,1.6,4.6,6.04,184,0
28,11.4,24.15,1.6,3.5,8.72,236,0
30.3,11.7,26.29,1.7,2.2,8.49,193,0
30.5,12.6,27.05,1.7,1.8,6.23,202,0
32.1,14.7,29.88,1.8,0.2,6.18,208,0
32.5,15.1,26.87,1.9,2,2.52,128,0
32.9,15.4,25.25,2,2.6,3.93,211,0
39.5,15.1,23.8,2,3.3,5.75,130,0
41.5,13.9,25.04,1.9,2.7,4.69,197,0
45.7,12.6,25.25,1.8,2.8,8.2,216,0
50,10.2,25.15,1.6,2.6,8.42,193,0
52.4,8.3,23.56,1.5,3.3,10.99,200,0
58.6,6.5,22.97,1.4,3.4,12.33,192,0
67.3,4.7,20.52,1.3,4,15.84,168,0
71.1,3.1,20.52,1.2,3.8,14.88,180,0
73.4,2.7,20.77,1.1,3.9,17.18,183,0
78.9,2.5,18.45,1.1,4.4,18.25,181,0
83.2,3.2,16.86,1,5.1,17.85,170,0
85.4,3.3,17.13,1,5.2,16.39,175,0
86.9,3.5,20.27,1,4.6,15.3,181,0
91.8,3.8,21.02,1,4.4,15,177,0
89.3,4.3,22.73,0.9,4.5,14.99,157,0
86.9,4.4,21.27,1,4.3,15.14,187,0
87.7,4.2,19.24,1.1,4.2,9.1,156,0
86.1,4.2,22.49,1.2,3.1,15.02,195,0
85.3,4.2,21.27,1.2,3.3,13.94,150,0
84.3,4.2,19.5,1.2,3.8,14.98,161,0
82.7,4.1,19.5,1.2,4,12.13,160,0
80.9,4,18.71,1.1,4.3,12.3,155,0
82.1,4.1,19.5,1.2,4.2,13.16,103,0
80.9,3.7,16.59,1.2,4.6,12.73,171,0
81.7,4.4,19.75,1.3,3.9,13.26,175,0
80.8,4.5,19.24,1.3,4,12.99,165,0
82,3.6,14.19,1.3,4.7,12.32,154,0
82.7,3.6,13.65,1.3,4.9,11.14,135,0
80.3,4,15.52,1.3,4.6,10.85,159,0
79.5,4.2,16.06,1.3,4.6,10.54,186,0
80.9,4.6,14.19,1.2,5.3,10.2,158,0
79.2,5.4,16.59,1.4,4.5,10.52,200,0
76.5,6,16.06,1.4,4.9,10.76,175,0
76,5.8,15.26,1.3,5.3,9.85,137,0
75.2,5.5,14.99,1.4,4.8,10.13,167,0
71.1,5,18.71,1.5,3.7,10.7,165,0
75.2,4.8,13.39,1.4,5.2,9.32,149,0
68.5,4,8.55,1.4,6.2,10.39,161,0
28.3,12.5,1.78,1.8,11.5,8.21,177,0
25.5,12.2,15.52,1.7,6.6,9.9,143,0
26.6,11.8,26.68,1.7,2.2,7.3,224,0
26.9,12.6,27.76,1.7,1.5,6.67,159,0
29.1,13.3,28.48,1.8,1.1,7.65,190,0
30.9,13.4,26.96,1.8,1.9,4.34,117,0
30.3,13.6,24.15,1.9,3,3.91,193,0
33.3,14.6,17.13,2,4.9,5.42,182,0
33,14.9,14.99,2.1,5.6,6.57,183,0
39.1,15.1,22.49,2,4.4,6.06,135,0
43.5,12.8,22.25,1.8,4.2,10.43,209,0
50.5,10.1,21.02,1.7,3.9,11.98,188,0
56.2,9,21.52,1.7,3.7,11.92,206,0
58.1,7.8,23.45,1.6,2.8,11.06,190,0
63.5,5.9,23.45,1.5,2.8,13.88,156,0
72.3,3.9,21.27,1.3,3.6,15.61,190,0
73.6,3.1,18.71,1.2,4.3,16.25,179,0
79.1,3.1,18.98,1.1,4.2,15.96,182,0
82.3,3.1,18.71,1.1,4.3,17.1,169,0
86.1,3.2,18.45,1.1,4.5,15.45,174,0
89.7,3.6,16.86,1,5.1,14.79,185,0
91.2,4,19.24,1,4.7,14.81,187,0
88.3,3.9,22.25,0.9,4.5,14.49,166,0
87.9,4.1,20.27,1.1,4.2,14.66,138,0
87.4,4.3,20.27,1.1,4.1,14.84,168,0
86.4,4.1,20.77,1.2,3.7,14.91,166,0
85.5,3.6,17.66,1.1,4.2,14.32,171,0
84.2,4,17.13,1.2,4.4,13.25,193,0
82.7,3.9,16.33,1.1,4.7,12.71,147,0
83.2,3.4,16.59,1.1,4.7,12.87,152,0
81.3,3.5,16.06,1.1,4.9,13.75,152,0
81.2,3.6,16.33,1.1,4.8,13.99,157,0
81.4,3.7,19.24,1.2,3.9,13.97,182,0
82.2,3.4,17.13,1.3,3.8,13.51,145,0
82.8,3.6,12.6,1.3,4.9,12.44,142,0
82.1,3.9,12.86,1.3,4.8,11.12,174,0
82.2,4.4,14.72,1.4,4.5,10.74,179,0
80.6,5.1,14.45,1.3,4.8,9.66,169,0
80.2,5.3,17.66,1.4,3.8,9.7,164,0
79.8,5.7,14.99,1.4,4.4,9.42,153,0
77.5,6.4,13.92,1.4,5.1,9.3,174,0
75.8,6.4,13.39,1.4,5.3,9.38,130,0
75.4,6,15.52,1.5,4.5,9.75,151,0
72.1,5,11.55,1.5,5.3,9.2,195,0
25.7,11.5,1.66,1.8,11.4,13.46,163,0
23.4,11.9,17.66,1.7,5.9,13.77,92,0
24.9,11.7,24.93,1.7,3.1,7.17,216,0
25.4,11.9,24.26,1.8,3.4,8.73,228,0
28.2,12.1,24.49,1.8,3.1,7.33,211,0
30.3,12.2,13.12,2,5.7,7.54,185,0
30.8,12.7,11.55,2.1,5.8,6.57,178,0
30.6,13.9,20.77,2,4.3,7.05,207,0
34.7,13.7,14.19,2.1,5.5,7.99,202,0
37.9,14.2,15.52,2.1,5.6,9.92,142,0
41,13,24.03,1.9,3.4,10.17,150,0
50.8,11,21.27,1.8,3.8,10.91,219,0
56.4,9.3,20.77,1.7,3.7,12.47,202,0
61.4,7.9,21.02,1.6,3.6,13.83,189,0
67.4,6.4,19.75,1.4,4.3,14.85,208,0
75.5,4.3,12.33,1.3,5.7,14.85,165,0
75.3,3.5,13.12,1.2,5.4,13.75,193,0
79.1,3.5,13.12,1.2,5.3,13.83,186,0
86.4,3.3,15.26,1.2,4.7,14.47,190,0
86.3,3.3,16.06,1.2,4.7,14.85,189,0
92,3.6,14.19,1.1,5.4,13.95,186,0
90.8,3.7,19.24,1.1,4.2,14.11,165,0
89.4,4.1,19.75,1.1,4.4,14.13,180,0
90.2,4.2,18.45,1.1,4.5,14.38,172,0
88.8,3.9,20.01,1.1,4.1,14.5,173,0
88,3.9,24.37,1.3,2.3,14.86,165,0
86.4,3.5,22.01,1.2,3.1,13.98,165,0
84.2,3.4,15.79,1.1,4.7,13,153,0
